run,unit_op_id,text,cluster_label
20241209_003719_corn stover_to_ethanol_(18),distillation,"Distillation: The fermentation broth is subjected to distillation to separate ethanol from water and other components. This unit operation involves heating the broth to vaporize ethanol, which is then condensed and collected as a concentrated product. Distillation is a critical step to achieve the desired ethanol purity for fuel applications.",9
20241209_003719_corn stover_to_ethanol_(18),dehydration,"Dehydration: The crude ethanol is further processed to remove residual water and achieve fuel-grade purity. This is typically done using molecular sieves or membrane separation technologies, which selectively adsorb or separate water from ethanol, resulting in a high-purity ethanol product.",3
20241209_003719_corn stover_to_ethanol_(18),waste_management,"Waste Management: The process generates various waste streams, including lignin residues, stillage, and any unconverted biomass. These waste streams are managed through a combination of recycling, energy recovery, and disposal. Lignin, for instance, can be used as a fuel for generating process heat, while stillage may be treated for nutrient recovery or used as animal feed.",6
20241209_003719_corn stover_to_ethanol_(18),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the initial source for the process stream 'Raw Corn Stover', which consists of unprocessed corn stover collected from agricultural fields. The stream primarily contains cellulose, hemicellulose, and lignin, which are the key components necessary for subsequent processing steps in the production of ethanol. The unit operation is designed to supply a volumetric scale of 100,000 metric tons per year, ensuring a consistent and reliable feedstock supply for the feedstock preparation unit operation.",0
20241209_003719_corn stover_to_ethanol_(18),dilute acid solution source,"Dilute Acid Solution Source: This unit operation serves as a source for the Dilute Acid Solution, which is essential for the pretreatment of Milled Corn Stover in the bioethanol production process. The solution primarily consists of acid and water, and is designed to facilitate the breakdown of lignocellulosic material, enhancing the efficiency of subsequent enzymatic hydrolysis. The unit operation ensures a consistent supply of the dilute acid solution at the required volumetric scale to support the pretreatment process.",12
20241209_003719_corn stover_to_ethanol_(18),enzyme cocktail source,"Enzyme Cocktail Source: This unit operation serves as the source for the Enzyme Cocktail stream, which is a mixture of enzymes specifically designed to hydrolyze cellulose and hemicellulose into fermentable sugars. The Enzyme Cocktail primarily consists of cellulase and hemicellulase, which work synergistically to break down the complex polysaccharides present in pretreated biomass. This operation is critical for the enzymatic hydrolysis step in the bioethanol production process, ensuring optimal conversion of biomass into sugars that can be fermented into ethanol.",5
20241209_003719_corn stover_to_ethanol_(18),yeast culture source,"Yeast Culture Source: This unit operation serves as the source for the Yeast Culture stream, which consists of microorganisms specifically cultivated to ferment sugars into ethanol. The Yeast Culture is essential for the fermentation process, where it converts hydrolysate into ethanol. This operation ensures a consistent supply of viable yeast cells, optimizing the fermentation efficiency and overall ethanol yield.",11
20241209_003719_corn stover_to_ethanol_(18),fuel_grade ethanol sink,"Fuel-Grade Ethanol Sink: This unit operation serves as the final sink for the Fuel-Grade Ethanol stream, which is produced through a series of processes including fermentation, distillation, and dehydration. The Fuel-Grade Ethanol is characterized by its high purity, typically at least 99.5% ethanol, making it suitable for blending with gasoline for use as a biofuel. This sink ensures that the ethanol is collected, stored, and prepared for distribution, maintaining quality standards and preventing contamination.",1
20241209_003719_corn stover_to_ethanol_(18),lignin residues source,"Lignin Residues Source: This unit operation serves as a source for the Lignin Residues stream, which consists of solid residues generated from the enzymatic hydrolysis process. The Lignin Residues are primarily composed of lignin, a complex organic polymer that provides structural support in plants. This stream is crucial for downstream waste management processes, where it can be utilized for energy recovery or further processed for other applications.",14
20241209_003719_corn stover_to_ethanol_(18),energy recovery sink,"Energy Recovery Sink: This unit operation serves as a sink for the Recovered Energy stream, which is generated from the combustion of lignin residues during the waste management process. The Recovered Energy, primarily in the form of heat, is utilized to improve the overall energy efficiency of the biorefinery process, potentially being redirected to power various unit operations or to provide heating for other processes. This unit operation ensures that the energy produced from waste is effectively captured and utilized, contributing to the sustainability and economic viability of the overall process.",7
